dataset,workload,nopref_ipc,pref_ipc,ipc_speedup,ipc_speedup_pct,nopref_stlb_miss_rate,pref_stlb_miss_rate,stlb_miss_rate_norm,stlb_miss_rate_change_pct
spec17,602.gcc_s,0.074577600000000008,0.574716,7.7062817789792097,670.62817789792098,0.968035381475017,0.96478500939849621,0.9966423003345517,-0.33576996654482993
spec17,605.mcf_s,0.24573250713219238,0.3306987308447093,1.3457671298930309,34.57671298930309,0.35949073120815628,0.35407531631230055,0.98493587059211263,-1.5064129407887372
spec17,620.omnetpp_s,0.50086426873954581,0.49931704579755737,0.99691089375194974,-0.30891062480502551,0.22831006922328953,0.22463647931896991,0.98390964569886397,-1.6090354301136034
spec17,623.xalancbmk_s,0.97143498831797537,0.89738553541418831,0.92377312553668411,-7.6226874463315886,0.13511682657013391,0.1400535516888434,1.0365367159962644,3.6536715996264402
spec17,649.fotonik3d_s,0.76515,0.89184200000000002,1.1655779912435471,16.557799124354709,0.73432586626757734,0.71708750902710028,0.97652492165624505,-2.3475078343754952
gap,gap.bc.twitter-10B,0.16208299999999998,0.163101,1.0062807327110186,0.62807327110185884,0.96827895167494415,0.96699938821643183,0.9986785177388201,-0.1321482261179896
gap,gap.cc.twitter-10B,0.38382500000000003,0.68130100000000005,1.7750302872402788,77.503028724027871,0.71988448844884489,0.71526850120224417,0.99358787788781655,-0.64121221121834493
gap,gap.pr.twitter-10B,0.033393800000000008,0.031884200000000001,0.95479400367732914,-4.5205996322670856,0.79972939898771267,0.80051215305971701,1.0009787736614348,0.097877366143483968
spec17,gmean_spec17,0.38832538437004133,0.51707017231843877,1.3315384291893586,33.153842918935858,0.29926023918942918,0.29573783818187088,0.98822963913582706,-1.1770360864172935
gap,gmean_gap,0.12759848627014769,0.15244869987935192,1.1947532007283543,19.475320072835434,0.83055767667728464,0.83077598066632075,1.0002628402519973,0.026284025199729832
